eps_xx,eps_yy
0.059300,0.053400
0.040500,0.084000
0.085000,0.002100
0.019700,-0.099500
0.004400,-0.109700
-0.005500,-0.117800
0.167600,-0.111300
0.177000,-0.073400
-0.081300,-0.083100
-0.098900,-0.107100
-0.037200,-0.090900
0.030600,-0.016100
0.061700,0.019600
0.111200,-0.066700
0.058100,-0.128500
0.047000,0.201700
0.070000,0.081000
0.015800,0.015100
0.061300,0.007600
0.065500,0.014100
0.019000,0.033400
0.032100,0.024500
0.039900,0.004600
0.051000,0.007600
0.081100,-0.003800
0.051100,-0.005600
0.007200,-0.004200
-0.008100,-0.070500
0.032100,-0.077400
0.079400,-0.004400
0.058500,0.037000
-0.008500,0.019100
0.052400,-0.032800
0.027100,-0.038000
0.055400,-0.039500
0.256100,-0.018400
0.040500,-0.006000
-0.141700,-0.037200
-0.077200,-0.052000
0.004800,-0.078900
0.090900,-0.104900
0.137000,-0.068500
0.060800,-0.023800
0.023400,0.033800
-0.062900,0.015500
0.063700,0.052900
0.128200,0.093900
0.061300,0.073900
0.029800,0.028600
0.053700,-0.023000
0.056000,-0.060100
0.028800,-0.061800
0.053500,-0.052500
0.029600,-0.047500
0.032800,-0.090100
-0.024500,-0.118400
0.060200,-0.114300
0.065300,-0.115300
0.006800,-0.038700
0.028400,0.030900
0.084500,-0.019900
-0.050000,-0.018300
0.152600,0.019700
0.189800,-0.017500
-0.082600,-0.022500
-0.092800,0.046400
-0.004700,0.047000
0.083000,-0.039900
0.120000,-0.100400
0.033200,-0.063100
0.009700,0.009800
0.013500,-0.183400
-0.083100,-0.093600
0.024000,-0.090300
0.057200,-0.089900
0.041500,0.019000
0.054400,0.103200
0.038700,0.063900
0.055700,-0.048400
0.059800,-0.136300
0.123300,-0.137200
0.028100,-0.100200
-0.008500,-0.057100
-0.011200,0.042000
-0.011000,0.065500
0.058600,-0.002900
0.050500,-0.036700
0.038500,-0.057500
0.116500,-0.087200
0.012600,-0.081000
-0.005700,-0.018700
0.139100,-0.016800
0.014800,-0.040600
-0.063000,-0.033700
0.022400,-0.029100
0.008100,-0.024100
0.024800,-0.046500
0.026500,-0.046400
0.043300,-0.017400
-0.032800,-0.159100
0.011100,-0.083100
0.012400,-0.126400
-0.016400,-0.110500
0.069100,-0.043500
0.025700,0.035100
0.032700,0.011300
0.077000,-0.073700
0.111000,-0.140700
0.079700,-0.162100
-0.032800,-0.090600
0.021600,0.023900
0.003100,0.053500
0.034300,0.041100
0.075400,0.034300
0.072300,-0.039600
0.048400,-0.128400
0.032700,-0.155200
-0.024000,-0.117500
0.078900,-0.062400
0.054200,-0.022800
-0.058500,-0.025500
0.026000,-0.095800
0.060000,-0.102400
-0.016200,-0.090000
-0.002600,-0.091100
0.041900,-0.055400
0.074400,-0.050100
-0.033700,-0.003600
0.011300,-0.022300
0.030500,0.035100
0.027500,0.034500
0.068300,-0.073400
0.012500,-0.128700
-0.051900,-0.101000
0.114200,-0.022800
0.072900,0.054700
0.052000,0.013500
0.044700,-0.054000
0.040900,-0.056700
0.007100,-0.056200
0.023200,-0.061500
0.034100,-0.046900
0.077600,-0.058100
0.093300,-0.080200
0.023900,-0.069000
-0.040100,-0.077200
0.044700,-0.083800
0.066800,-0.059700
-0.035800,-0.055100
-0.015700,-0.040400
0.108500,-0.022000
0.024400,0.004400
-0.032200,0.023100
0.027000,-0.041400
0.055800,-0.125300
0.009400,0.081100
-0.010500,0.045200
0.032300,0.044300
0.106000,0.035200
0.039500,-0.018500
-0.105000,-0.091100
0.040500,-0.049400
0.125100,0.068600
-0.009700,0.092300
0.059900,0.039600
0.122700,0.006400
0.001000,-0.022700
0.008400,-0.024200
0.024900,-0.034500
-0.026300,-0.043700
0.095400,-0.039800
0.099800,0.005700
0.007400,0.054500
0.035700,-0.008300
0.086000,-0.051000
-0.017900,-0.065400
-0.067600,-0.089000
0.071800,-0.055900
0.132600,-0.053900
-0.051600,-0.005500
-0.027900,0.045800
0.052700,-0.023600
0.079200,-0.029100
-0.021700,0.023100
-0.024300,0.040700
-0.004200,0.009700
0.092300,0.004700
0.093500,0.009900
-0.052300,-0.013700
-0.028600,-0.012800
0.149400,-0.014500
0.044000,-0.021300
-0.047500,0.053300
0.082000,0.110400
0.046500,0.067700
-0.037100,0.009200
0.059700,-0.050700
-0.000800,-0.078500
0.033000,-0.039000
0.111600,-0.009100
0.074400,0.004200
0.069100,-0.014900
0.051700,-0.053300
-0.036000,-0.052900
-0.094000,-0.044700
0.019900,-0.055400
0.179700,-0.065100
0.054500,-0.102600
-0.084900,-0.128700
0.001900,-0.089400
0.098300,-0.018800
-0.069200,-0.039100
0.024800,0.023600
0.060100,0.025800
0.074500,0.006200
-0.012000,-0.005600
-0.014900,-0.010100
0.072700,-0.029500
0.117400,-0.084300
-0.023800,-0.024900
-0.000400,0.074100
0.073100,0.043600
0.000500,0.001600
0.035500,-0.049700
0.018300,-0.110500
-0.024500,-0.115200
0.093500,-0.059300
0.105900,-0.050700
0.101800,-0.041500
0.048700,-0.023100
-0.017800,-0.084600
-0.109200,-0.083300
-0.027000,-0.032900
0.084300,-0.056900
0.137100,-0.076800
0.050400,-0.082600
-0.049000,-0.127600
-0.025800,-0.081800
0.124900,0.003600
-0.089600,0.061900
-0.000700,0.017700
0.078900,-0.006200
0.070400,-0.022600
0.008200,-0.018000
-0.003000,-0.002700
0.048700,0.013500
0.101200,0.000000
0.015200,-0.043700
-0.036300,-0.109100
0.063600,-0.122200
0.049800,-0.046600
0.048400,0.011300
0.010900,0.008500
-0.034400,-0.009600
0.057600,-0.009700
0.109800,-0.001200
0.081000,-0.033000
0.042300,-0.062800
0.020800,-0.092700
-0.043800,-0.104400
-0.087200,-0.071200
0.036900,-0.086100
0.059100,-0.118100
0.116700,-0.088900
0.061400,-0.074800
-0.081900,-0.092600
0.077000,-0.107100
-0.051200,0.015100
0.029800,-0.049400
0.063200,-0.084000
0.032100,-0.047100
0.032700,-0.010700
0.048400,-0.015100
0.070100,-0.029700
0.078800,-0.026600
-0.036600,-0.069800
-0.012500,-0.118300
0.035100,-0.061000
0.086100,-0.001900
0.040400,-0.002600
-0.037100,0.007700
0.034900,0.021500
0.099000,0.012500
0.068700,-0.040100
0.059200,-0.122300
0.037100,-0.135700
0.010200,-0.071700
-0.036600,0.007900
-0.002800,0.000000
0.046100,-0.031600
0.036800,-0.017000
0.072100,-0.042800
-0.043400,-0.064700
-0.023800,-0.104700
0.112300,-0.152800
-0.023600,-0.081500
-0.008700,-0.067100
0.036500,-0.061100
0.045700,-0.021600
0.052900,0.023600
0.081800,-0.009500
0.009500,-0.095500
0.036100,-0.087500
0.025900,-0.033500
-0.031300,-0.006200
0.001000,0.007300
0.079300,-0.016800
0.098900,-0.062300
-0.003300,-0.059500
0.018300,-0.036600
0.062700,-0.046200
0.063300,-0.092900
0.027500,-0.112400
0.051300,-0.054500
-0.002600,0.026700
0.020600,0.026600
0.050600,-0.006300
0.035200,-0.029600
0.025000,-0.022800
0.038600,0.026700
0.000700,0.029000
-0.006700,-0.004800
0.024800,-0.035100
0.038600,-0.025300
0.022000,0.008400
0.057300,-0.013700
-0.003600,-0.041900
0.049400,-0.047500
0.030300,-0.018700
0.003600,-0.008200
0.031500,-0.031600
0.019800,-0.010400
-0.001400,0.018500
0.048400,-0.042000
0.101600,-0.095500
0.042600,-0.064600
0.025400,-0.056100
0.034700,-0.076000
0.059200,-0.092600
0.019700,-0.112300
-0.003700,-0.050900
-0.002700,0.051800
-0.044800,0.096700
0.116400,0.013000
0.055100,-0.044900
0.034100,0.005200
0.053900,-0.009600
0.035300,-0.045900
0.020200,-0.007500
0.045900,0.027700
-0.011700,-0.013500
0.086500,-0.047200
0.041700,-0.029400
0.045500,-0.012500
0.012300,-0.054300
0.005600,-0.086800
0.033000,-0.038300
0.007700,0.017600
0.010500,-0.026700
-0.002100,-0.063700
0.046100,-0.045500
0.072100,-0.070500
0.082800,-0.106700
0.042700,-0.082000
0.039000,-0.062500
0.014200,-0.085300
0.019700,-0.095800
0.074700,-0.087700
0.034000,-0.060400
0.017900,-0.037000
-0.088900,-0.047800
0.008200,-0.040700
0.088600,-0.038600
0.035200,0.012600
0.086000,0.046200
0.035100,-0.060400
0.029600,-0.111000
0.075300,-0.071900
-0.005100,-0.042400
0.062000,-0.107500
0.021800,-0.081700
0.031000,-0.045100
0.021500,-0.034200
0.033100,-0.055400
-0.022400,-0.061400
0.021300,-0.026200
0.022700,0.016800
0.046000,-0.014600
0.073900,-0.097600
0.102100,-0.120000
0.037000,-0.079400
0.014200,-0.042400
0.062100,-0.032500
0.003200,-0.048200
0.014400,-0.051700
0.067800,0.011900
0.044300,0.051000
-0.007000,-0.004500
-0.061000,-0.104400
0.052400,-0.134200
0.015500,-0.100200
0.080000,-0.094600
0.046500,-0.066300
0.025500,-0.017500
0.099900,-0.044500
0.047900,-0.097300
-0.070200,-0.103000
0.083400,-0.030700
0.015200,-0.059700
0.005400,-0.068900
0.010500,-0.021100
0.068100,0.020500
0.022800,0.002100
-0.046200,-0.035900
0.038800,-0.019200
0.116900,0.037700
0.060500,0.026300
0.026300,-0.023900
0.068000,-0.033500
-0.006800,-0.025000
0.067800,-0.009700
0.065300,0.004300
-0.040300,0.022300
-0.017000,0.064600
0.100300,0.044900
0.026000,-0.029700
-0.037400,-0.055900
0.027000,-0.067100
0.061800,-0.083400
0.029300,-0.095400
0.052700,-0.141200
0.018400,-0.119400
0.069500,-0.049900
0.080900,-0.012500
-0.019500,-0.026100
0.076300,-0.026200
0.020500,-0.032200
-0.004600,-0.007600
0.017700,0.010500
0.060200,0.010800
-0.015300,-0.002200
0.028200,-0.041200
0.118700,-0.076400
0.099000,-0.049600
-0.040200,-0.018700
0.001000,0.013400
0.076300,0.023000
0.007900,-0.031900
0.050100,-0.041700
0.034300,0.015300
-0.052600,0.022900
0.085900,-0.084800
0.111800,-0.146800
0.000000,-0.088700
-0.011900,-0.016000
0.069800,-0.009200
0.004900,-0.035200
-0.024600,-0.042400
0.009000,-0.109700
0.016000,-0.129200
0.029000,-0.077100
0.113500,-0.019300
0.033900,-0.031800
0.127500,0.004700
0.021300,0.006600
0.005200,-0.005100
-0.008800,-0.036900
0.027000,-0.069600
0.029400,-0.076100
0.031500,-0.055200
0.056800,-0.032000
0.073800,-0.080500
0.062500,-0.091300
-0.035000,-0.033000
0.050000,-0.015400
0.061700,-0.043700
0.001200,-0.092900
0.049600,-0.118400
0.046300,-0.152900
0.054900,-0.175000
0.077700,-0.122300
0.002200,-0.050300
-0.012200,-0.007300
0.011600,-0.005000
0.021300,-0.040700
-0.047700,-0.049500
-0.014000,0.015900
0.024300,0.036800
-0.009700,0.020200
0.046200,-0.008100
0.134400,-0.040200
0.056000,0.070100
-0.007400,-0.002800
0.017700,-0.027300
0.011300,-0.024900
0.040300,-0.011400
0.048500,-0.025700
0.030000,-0.061600
0.018100,-0.037800
0.061600,-0.051600
0.040800,-0.068100
-0.018300,-0.044400
0.078700,-0.051600
0.085600,-0.094600
0.055300,-0.129600
-0.038400,-0.086900
0.029200,-0.055300
0.108600,-0.011900
0.028400,0.032600
-0.001700,0.004800
-0.023900,-0.048800
-0.006400,-0.116400
0.003300,-0.124400
0.002300,-0.068400
0.038800,0.014600
0.007400,0.028400
-0.029100,0.029100
0.118100,-0.016400
0.110200,-0.074400
-0.007600,-0.032800
-0.024200,-0.027000
0.032800,0.029700
0.050200,0.064500
0.059000,0.034600
0.067800,0.026000
0.014200,0.029400
-0.012800,-0.024200
0.013700,-0.038100
0.059900,-0.021600
0.025000,-0.021100
0.010000,0.000000
0.056200,0.003100
0.138600,-0.039100
0.005000,-0.039400
-0.091000,0.042300
0.085300,0.085900
0.132400,0.037600
0.019600,-0.027000
-0.017400,-0.038500
-0.039400,-0.089400
0.000500,-0.155600
0.005300,-0.181200
0.044000,-0.223400
0.047500,-0.163300
-0.014500,-0.113300
0.025600,-0.161700
0.116500,-0.130300
-0.047800,-0.070100
-0.011200,-0.008700
0.027600,0.032000
0.054900,0.023200
0.084200,-0.010600
0.070500,-0.003300
0.007900,-0.001700
-0.026300,-0.060400
0.008300,-0.069100
0.051300,-0.045400
0.022500,-0.079400
0.023200,-0.044400
0.076100,0.062800
0.108100,0.109500
-0.046600,0.019600
-0.103500,-0.038000
0.125000,-0.001800
0.128700,-0.049500
0.009200,-0.117600
-0.017200,-0.113000
-0.002800,-0.084900
0.022000,-0.100700
0.025900,-0.136000
0.040800,-0.117000
0.073200,-0.074800
0.013200,-0.127300
-0.001300,-0.175000
0.068400,-0.142900
-0.046700,0.009300
-0.048100,0.030500
-0.015000,0.032500
0.017800,0.033300
0.072600,0.011500
0.114900,-0.027100
0.033900,-0.012300
0.012800,-0.021600
-0.030000,-0.065300
0.027500,-0.049000
0.026300,-0.057700
0.015400,-0.105800
0.039000,-0.078600
0.074600,0.054100
0.084100,0.097900
-0.090600,0.003300
-0.043100,-0.054200
0.164300,-0.058800
0.039700,-0.088500
-0.031100,-0.139400
0.010000,-0.093900
0.056500,-0.013800
0.067600,0.004400
0.037500,0.024100
0.033500,-0.021800
0.075100,-0.011700
-0.044300,0.037200
0.080000,-0.007400
-0.035200,0.046300
0.012100,-0.030000
0.013600,-0.045300
0.042800,-0.044500
0.101000,-0.012700
0.056000,-0.007300
-0.006300,0.021800
0.050600,0.032000
-0.006900,0.003800
-0.027100,0.038000
0.003400,0.042100
0.114800,-0.073300
0.092600,-0.156800
0.071000,-0.129500
0.009100,-0.094700
-0.105400,-0.081200
0.074000,-0.095200
0.087200,-0.079100
-0.036200,-0.050700
-0.033600,-0.060400
0.046900,-0.039600
0.113600,-0.007300
0.101400,-0.034600
0.020800,-0.115000
0.044000,-0.148600
-0.019200,-0.057500
0.009400,0.003500
0.181300,-0.001800
-0.054800,0.025100
0.040100,-0.000800
0.036000,-0.054800
0.012700,-0.091000
0.006600,-0.070200
0.140000,-0.037400
0.002000,-0.046100
0.033700,0.001100
0.060600,0.058900
-0.040500,0.010400
-0.021400,-0.017000
0.187200,-0.024400
0.170800,-0.095800
-0.052200,-0.118100
-0.015200,-0.115200
-0.037300,-0.135600
-0.037800,-0.097700
0.091400,-0.034300
0.043700,-0.012800
-0.020100,-0.051600
0.001700,-0.076500
0.077800,-0.059700
0.119900,-0.060900
0.056000,-0.061200
0.006300,-0.029400
0.035500,-0.070400
0.035000,-0.126700
0.134600,-0.146400
-0.005400,-0.041500
0.018600,0.030900
0.011300,-0.000200
-0.008500,-0.091400
0.127400,-0.135900
0.149400,-0.116900
-0.052700,-0.089600
-0.013200,-0.014900
-0.023900,0.029700
-0.012300,-0.032100
0.151300,-0.034500
0.225400,0.016800
-0.046400,0.041700
-0.103800,-0.016500
0.028900,-0.086100
-0.041500,-0.040500
0.023100,0.015400
0.108600,0.002300
0.055000,-0.018200
0.019500,-0.060300
0.047000,-0.076700
0.070600,-0.064400
0.048600,-0.044600
0.023000,0.036300
0.003000,0.038000
0.003000,-0.075200
0.021300,-0.129800
0.104300,-0.107100
-0.020000,-0.107500
-0.022100,-0.138500
0.024400,-0.188300
0.030100,-0.150900
0.051500,-0.079900
0.159600,-0.049300
0.030200,-0.068700
-0.024800,-0.037000
-0.072100,0.029100
-0.043900,-0.001800
0.096000,-0.035100
0.154900,0.031000
0.031600,0.089600
-0.073400,0.019400
0.022500,-0.030200
0.011900,0.045200
-0.023700,0.053400
0.086900,-0.020200
0.098900,-0.025100
0.050400,-0.006000
0.070400,-0.039500
0.062700,-0.037500
0.023100,-0.017700
-0.004800,-0.022100
0.021000,-0.064000
0.023700,-0.120400
-0.001100,-0.085300
0.036200,-0.010400
-0.029400,-0.055000
-0.016900,-0.139700
0.053000,-0.133700
0.057200,-0.030100
0.050600,0.046300
0.044900,0.017800
0.043100,-0.042300
-0.007100,-0.016100
-0.095000,-0.033100
0.048000,-0.088000
0.126400,-0.052100
0.042600,-0.030000
-0.025600,-0.034200
0.032700,0.030700
0.026000,0.088700
-0.044300,0.036200
0.033000,-0.039000
0.084200,-0.076600
0.068900,-0.082900
0.057600,-0.049800
0.088400,-0.027100
0.015200,-0.000600
0.006700,0.010200
0.009100,-0.052300
0.047400,-0.078400
0.046100,-0.051000
0.017700,-0.034700
0.097000,-0.037300
0.016300,-0.002200
-0.015900,0.115900
0.031800,0.146600
0.038000,0.064900
-0.022000,0.000300
-0.003600,-0.035500
0.051400,-0.037900
0.089600,-0.043400
0.000000,-0.074200
-0.020400,-0.059000
0.060600,-0.044600
0.043300,-0.090200
-0.006100,-0.124200
0.028100,-0.093900
0.053000,-0.022100
-0.011600,-0.017300
-0.005300,-0.085100
0.063300,-0.125400
0.095400,-0.120300
0.023300,-0.119800
0.049400,-0.109600
0.008000,-0.046400
0.004300,0.015400
0.041100,-0.016500
0.035300,-0.044000
0.049700,-0.003400
0.066000,-0.017500
0.074500,-0.069200
0.004300,0.004400
0.026600,0.085600
0.021300,0.074700
-0.034100,-0.011500
-0.003000,-0.081700
0.066200,-0.066400
0.043800,-0.022200
0.048000,-0.049500
-0.000800,-0.050000
-0.007800,-0.020300
0.048100,-0.020700
0.052500,-0.006200
0.041900,-0.035200
0.069400,-0.085100
0.050200,-0.091300
0.003300,-0.096200
-0.003800,-0.089300
0.056600,-0.062300
0.060000,-0.040000
-0.005000,-0.022600
0.024700,-0.023000
-0.018300,-0.063900
0.043300,-0.098900
0.026200,-0.091600
0.002100,-0.065000
0.081400,-0.042200
0.105500,-0.094000
0.084800,-0.216000
-0.030200,0.009100
0.009800,-0.071900
0.013800,-0.075500
-0.040100,-0.081500
-0.031700,-0.123100
0.063500,-0.115900
0.054000,-0.098400
0.051800,-0.117100
0.060000,-0.132300
-0.003600,-0.112800
0.005600,-0.091000
0.046800,-0.042400
0.057000,0.015200
0.063000,-0.013000
0.054700,-0.085500
0.066200,-0.135400
0.049500,-0.120700
-0.022400,-0.057300
0.036200,-0.025700
0.013100,0.010500
0.027700,0.068400
0.014100,0.056600
-0.004100,-0.072700
0.031100,-0.140900
-0.033600,-0.092800
0.040300,-0.077700
0.122300,-0.101900
0.035200,-0.173500
-0.022600,-0.061500
-0.007900,-0.090500
-0.011600,-0.067000
0.002400,-0.069900
0.029300,-0.090300
0.041000,-0.099200
0.068200,-0.104800
0.060600,-0.135900
0.009600,-0.137800
0.008700,-0.082700
0.007700,-0.102400
0.043000,-0.137400
0.081900,-0.078400
0.017800,-0.035700
0.017300,-0.058900
0.121100,-0.083200
0.052300,-0.078300
-0.005400,-0.055700
0.018900,-0.063200
-0.014400,-0.037000
0.024100,0.044200
0.014400,0.049600
0.036700,-0.047700
0.005400,-0.093100
-0.011000,-0.099000
0.052200,-0.083300
0.076800,0.054000
-0.023600,0.282500
-0.047100,-0.060600
0.046100,-0.048700
0.010200,-0.044600
0.028000,-0.011400
0.043100,-0.008800
0.023000,-0.041400
0.054800,-0.031500
0.050800,0.007700
0.010300,0.040300
0.042500,0.022900
0.025500,-0.028900
0.002200,-0.076600
0.050900,-0.097900
0.039500,-0.083500
0.000200,-0.086500
0.070100,-0.079600
0.081200,-0.043700
0.014600,-0.012600
0.063900,-0.034500
0.048400,-0.064400
-0.010900,-0.061000
-0.018300,-0.112100
0.006200,-0.085800
0.016600,-0.031000
-0.006300,-0.065500
0.012300,-0.082600
0.040400,-0.024500
0.050300,0.076800
0.009800,0.009300
0.063300,-0.031900
-0.004300,-0.049300
0.022800,-0.027300
0.038800,-0.012800
0.041900,0.008600
0.046900,0.028000
0.033000,0.055600
0.061500,0.071700
0.046900,0.004800
0.027300,-0.056800
0.021900,-0.078600
0.019900,-0.122300
0.052200,-0.156900
0.069800,-0.147700
0.040400,-0.112400
0.005100,-0.066300
0.032300,-0.054300
0.098500,-0.030900
0.055300,-0.044700
-0.030000,-0.141000
-0.036600,-0.168600
-0.007800,-0.092000
-0.012500,-0.039000
0.018900,-0.021700
0.040000,-0.036600
0.034700,-0.139400
0.019800,-0.177600
0.009000,-0.056900
0.150700,-0.035600
0.045800,-0.054400
-0.069700,-0.065200
0.016000,-0.040600
0.077000,0.010900
0.076600,0.022100
0.014200,-0.060900
0.057100,-0.095900
0.068400,-0.010200
0.060600,0.025800
0.029800,-0.006600
-0.002700,-0.099100
0.025900,-0.160500
0.061700,-0.086700
0.034000,-0.025000
0.028500,-0.036000
0.023800,-0.062300
0.056300,-0.037500
0.061900,-0.001100
0.017300,-0.044100
-0.013100,-0.086700
-0.005700,-0.108600
-0.022000,-0.079000
0.013100,-0.040200
0.055900,-0.033100
0.024400,-0.046700
-0.021300,-0.109400
0.063200,-0.043000
0.177200,-0.057700
0.000000,-0.093700
-0.036100,-0.057200
0.093100,-0.014900
0.058600,-0.043900
-0.005100,-0.096600
0.009600,-0.121000
0.083600,-0.037800
0.066700,0.051300
0.041600,0.047300
0.009300,0.045600
0.040700,0.045600
0.034000,0.015000
-0.016100,-0.003900
0.031100,0.019700
0.067500,0.042000
0.060700,0.029600
0.052600,-0.023500
0.016300,-0.076800
-0.013000,-0.044300
0.021400,-0.042000
0.006800,-0.075600
0.011000,-0.071000
0.055000,-0.082400
0.034300,-0.089600
-0.040000,-0.056600
-0.068200,-0.026700
0.115500,-0.083100
0.133700,-0.089200
-0.052600,-0.060800
0.040500,-0.024200
0.080700,-0.047800
0.006900,-0.051000
-0.003700,0.026400
0.074500,0.033200
0.061500,-0.014900
0.036400,-0.032700
0.013300,-0.053400
0.053500,-0.012500
0.075200,0.032700
-0.001800,0.007000
-0.019900,-0.006300
0.039400,0.010400
0.065900,0.019900
0.071100,-0.010500
0.019400,-0.091600
-0.005500,-0.090800
0.007900,-0.036100
0.041200,-0.031100
0.018700,-0.062600
0.047400,-0.090700
0.048200,-0.104800
-0.036500,-0.112700
-0.077300,-0.085600
-0.026600,-0.106700
0.101400,-0.078200
0.025000,-0.028500
-0.051900,-0.017500
0.051300,-0.021800
0.118200,0.002700
0.065300,0.061600
0.048700,0.061000
0.040400,-0.062000
0.008000,-0.132600
0.012900,-0.116400
0.050800,-0.103800
0.072700,-0.076800
0.037000,-0.050500
-0.007400,-0.033900
0.005200,-0.013300
0.035400,-0.029400
0.070600,-0.049900
0.034700,-0.007500
0.002100,0.043800
-0.014200,0.021700
0.006700,-0.015300
0.056600,-0.055600
0.071300,-0.072000
0.020400,-0.043200
-0.011500,-0.063200
-0.020700,-0.092800
-0.001200,-0.100300
-0.033200,-0.074300
0.052800,0.004200
0.005400,0.048000
-0.032600,0.006900
0.111900,-0.003200
0.178100,0.017000
0.065400,0.016800
0.030300,-0.006200
-0.025700,-0.083000
-0.007800,-0.130100
0.025800,-0.040800
0.036200,0.041600
0.028400,0.012300
0.014100,-0.044400
-0.008900,-0.079700
0.034500,-0.109600
0.063800,-0.115300
0.060700,-0.081000
0.037500,-0.007700
0.000500,0.011500
-0.041700,-0.033700
0.051000,-0.065900
0.108200,-0.040400
0.011100,0.006000
-0.029300,-0.002500
0.023300,-0.035200
0.029500,-0.042000
-0.085300,-0.031900
0.001900,-0.023900
0.028000,0.004300
0.039600,-0.007300
0.072800,-0.009900
0.150700,-0.040900
0.073000,-0.097200
0.039300,-0.087600
-0.014500,-0.100700
-0.036600,-0.092400
0.020100,-0.007900
0.021800,0.028500
0.001100,-0.005100
0.034400,-0.033900
0.017800,-0.035600
0.023900,-0.076200
0.048900,-0.111700
0.027000,-0.085700
0.096300,-0.092400
0.039800,-0.143100
-0.069900,-0.148300
-0.026500,-0.079200
0.135800,0.035100
0.039600,0.077000
-0.013700,0.015300
0.053300,-0.022100
0.035500,-0.004200
-0.043000,-0.023300
-0.045200,0.014800
0.003300,-0.005200
0.061200,-0.084700
0.118700,-0.049700
0.121500,-0.003300
0.016500,-0.081900
0.018900,-0.159300
0.016100,-0.156100
-0.026700,-0.120600
0.016700,-0.032900
0.047700,-0.017200
-0.011300,-0.081600
0.023900,-0.059400
0.033300,-0.025200
0.020300,-0.042400
0.038500,-0.033200
0.013700,-0.014500
0.085500,-0.036000
0.085000,-0.115200
-0.042600,-0.150500
-0.043800,-0.094100
0.095500,-0.013100
0.069100,0.003100
-0.000600,-0.020400
0.063100,-0.040800
0.051100,-0.107900
-0.073400,-0.109000
0.026100,0.044000
0.023700,0.007400
0.045100,-0.047400
0.091800,-0.079000
0.112200,-0.058700
0.006500,-0.035400
-0.007200,-0.065100
0.092300,-0.138400
-0.000300,-0.121300
-0.001600,-0.078300
0.033700,-0.106300
0.022800,-0.131300
-0.001600,-0.099400
0.011100,-0.028300
0.021300,-0.018300
0.035600,-0.021600
0.040600,-0.014800
0.055300,-0.044800
0.069300,-0.051700
-0.031800,-0.028200
-0.016900,-0.022700
0.045100,0.035900
0.027100,0.045500
0.043800,-0.048200
0.095500,-0.097200
0.033900,-0.142500
-0.021200,-0.174300
-0.092100,-0.159300
0.095500,-0.037200
0.035300,-0.031800
0.071200,-0.022000
0.067400,-0.072000
0.042600,-0.102000
-0.039100,-0.072800
0.091800,-0.065500
0.080500,-0.065600
-0.013500,-0.040000
-0.079700,-0.067800
0.004900,-0.164900
0.084600,-0.182100
0.033400,-0.101200
0.014000,-0.057800
0.056300,-0.049600
0.004300,-0.073400
0.032400,-0.110500
0.050500,-0.066000
-0.001900,0.019200
-0.036600,0.044500
0.053900,0.007400
0.052400,-0.045900
0.021200,-0.101300
0.062400,-0.144600
0.005800,-0.140500
-0.008300,-0.075700
0.030500,-0.056600
0.072500,-0.095900
-0.001800,-0.051700
0.035900,-0.043000
0.089000,-0.035100
0.032200,-0.067100
-0.016500,-0.060500
0.029000,-0.003000
0.141800,0.032500
0.061700,0.049500
-0.057200,0.024800
-0.093600,-0.047800
0.096300,-0.092200
0.080700,-0.102900
0.011400,-0.085200
0.068600,-0.051200
0.011700,-0.083500
-0.007400,-0.116300
0.053700,-0.122400
0.024300,-0.116300
-0.007500,-0.054900
0.022700,-0.003200
0.051000,-0.073800
0.000600,-0.182800
0.027900,-0.158000
-0.017700,-0.124500
-0.023400,-0.040700
0.101600,0.063600
0.130800,0.126600
-0.025800,-0.077400
-0.011400,-0.069900
0.087700,-0.068400
0.062100,-0.046600
0.003300,-0.020700
0.026000,0.028200
0.106500,0.063100
0.086000,0.048500
0.044100,0.039700
-0.075000,0.035100
-0.008300,0.024000
0.063200,0.040800
0.036700,0.036600
0.048700,0.020800
0.046700,-0.020700
0.010300,-0.058500
0.064700,-0.061600
0.077300,-0.132000
-0.069200,-0.162500
0.037500,-0.127500
0.021700,-0.082600
-0.029400,0.025400
0.048700,0.174300
-0.008200,0.136500
-0.030600,-0.027100
0.033700,-0.012500
0.151000,0.035800
-0.079300,0.009200
-0.084100,-0.024700
0.062800,-0.061900
0.098900,-0.074700
0.005300,-0.030800
-0.005200,0.006700
0.058900,0.003500
0.053400,-0.016300
0.056800,-0.021300
0.053100,0.011700
-0.030700,0.064900
-0.005100,0.109700
0.060200,0.117700
0.038500,0.043500
0.040000,-0.036600
0.016700,-0.085100
0.036200,-0.082900
0.137500,0.023900
0.035000,0.052100
-0.018300,-0.029500
-0.011100,-0.079400
-0.025500,-0.151600
0.103400,-0.292000
0.017200,-0.441800
-0.061200,-0.218800
-0.020600,0.044300
0.006900,-0.040100
0.110100,-0.232900
-0.152600,-0.016100
-0.032400,-0.019100
0.103600,-0.057000
0.044300,-0.073500
-0.024600,-0.067100
0.024600,-0.071900
0.081300,-0.071300
0.005600,-0.077500
0.049000,-0.122100
0.033600,-0.157300
-0.007900,-0.053600
0.056700,0.045500
0.072000,-0.009200
-0.040700,-0.145900
-0.008400,-0.180600
0.013800,-0.072800
0.043400,0.036000
0.202400,0.109400
0.162500,0.011200
-0.076600,-0.203100
-0.133800,-0.264500
0.147900,-0.252600
-0.009500,-0.317700
-0.093100,-0.246800
0.081300,0.020600
-0.030800,0.113300
0.025300,0.050200
